#{"t_start": 1788072591.080621, "env_id": "None"}
r,l,t,phase,player_health
-55.212053,1178,1575.524895,2,0.0
-53.565171,941,1578.143636,2,0.0
-56.349974,911,1580.741159,2,0.0
-57.061625,352,1581.674612,2,0.0
64.075904,1800,1586.647593,3,44.0
-42.802522,585,1588.139587,2,0.0
-52.807536,357,1589.193224,2,0.0
26.849535,1296,1592.354941,2,0.0
-11.15343,1800,1597.078294,1,44.0
-49.099277,868,1599.633276,2,0.0
-73.150207,816,1601.986982,2,0.0
-57.000094,572,1603.512969,2,0.0
76.882648,1800,1607.667673,2,16.0
41.363159,1542,1612.127043,3,0.0
6.530492,1340,1615.350973,2,0.0
-43.957986,757,1617.478668,2,0.0
-37.379292,1125,1620.707608,2,0.0
13.395513,963,1622.817718,2,0.0
-49.758921,663,1624.58939,2,0.0
56.027247,1800,1661.961889,3,16.0
31.724552,1800,1666.26555,1,86.0
-46.467007,1394,1670.254874,2,0.0
-30.916872,766,1672.091135,2,0.0
-22.100288,1098,1675.084186,2,0.0
44.266584,1418,1678.424657,2,0.0
-64.695384,686,1680.332922,2,0.0
-37.321909,964,1683.120382,2,0.0
-3.787985,1800,1687.888546,1,30.0
-67.134792,1298,1691.719844,2,0.0
39.612421,1099,1694.401948,2,0.0
-34.26699,1124,1697.49568,2,0.0
-65.730447,953,1700.473508,2,0.0
30.249169,1670,1704.946302,2,0.0
16.447452,1027,1707.322981,2,0.0
57.237123,1341,1710.553245,2,0.0
-47.131521,1033,1713.437463,2,0.0
-66.308883,691,1715.301989,2,0.0
-3.219203,1800,1720.845802,2,30.0
25.636177,1800,1725.495966,1,58.0
-32.05238,1081,1728.45621,2,0.0
