#{"t_start": 1788161947.4895744, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
54.394431,209,433.551192,2,0.0,2,4,1,111.384,181.0,2,1,0,1
41.144331,217,434.920159,2,0.0,3,3,1,100.24000000000001,154.0,2,0,0,2
39.718052,176,436.011312,2,0.0,2,3,1,100.24000000000001,146.0,2,0,0,1
54.886185,254,437.657989,2,0.0,7,4,1,157.36,221.0,3,0,0,1
105.460378,367,439.996287,3,0.0,6,5,2,101.13600000000002,273.0,3,0,3,1
29.196475,235,441.554808,2,0.0,0,3,1,199.92000000000002,130.0,2,1,0,0
55.608465,169,442.584097,2,0.0,3,4,1,101.36000000000001,189.0,2,0,0,1
54.712821,181,443.694744,2,0.0,5,4,1,113.68,205.0,3,0,0,1
110.59311,320,445.784909,3,0.0,6,5,2,106.36800000000001,273.0,3,0,3,2
32.278885,307,447.74402,2,0.0,1,3,1,157.92000000000002,138.0,2,0,0,0
52.681332,217,449.067686,2,0.0,2,4,1,113.68,181.0,2,0,0,0
36.815054,238,450.617383,2,0.0,4,3,1,150.808,162.0,2,1,0,1
43.180424,206,451.939195,2,0.0,3,3,1,106.624,154.0,2,0,0,0
53.357532,231,453.377399,2,0.0,2,4,1,101.36000000000001,181.0,2,0,0,0
44.783471,228,454.78279,2,0.0,5,3,1,101.36000000000001,170.0,2,0,0,1
57.735703,280,456.561424,2,0.0,5,4,1,100.24000000000001,205.0,3,1,0,1
22.030693,251,458.195354,2,0.0,2,2,1,157.92000000000002,111.0,2,1,0,0
56.216528,241,459.690082,2,0.0,3,4,1,106.624,189.0,2,0,0,1
34.04457,277,461.491925,2,0.0,2,3,1,165.928,146.0,2,1,0,0
23.273929,303,463.555302,2,0.0,1,2,1,114.24000000000001,103.0,2,0,0,0
40.693662,172,464.649559,2,0.0,3,3,1,114.24000000000001,154.0,2,0,0,1
25.997049,191,474.135701,2,0.0,2,2,1,101.36000000000001,111.0,2,0,0,1
37.282134,158,475.14705,2,0.0,1,3,1,109.36800000000001,138.0,2,1,0,2
17.077814,283,477.018551,2,0.0,1,2,1,171.92000000000002,103.0,2,0,0,0
51.456576,263,478.692174,2,0.0,3,4,1,157.92000000000002,189.0,2,1,0,0
39.906927,266,480.417584,2,0.0,3,3,1,100.24000000000001,154.0,2,0,0,0
42.92123,210,481.725042,2,0.0,4,3,1,101.36000000000001,162.0,2,0,0,1
38.807609,250,483.399703,2,0.0,3,3,1,108.808,154.0,2,1,0,1
60.286321,229,484.872796,2,0.0,5,4,1,109.36800000000001,205.0,3,1,0,2
35.742904,243,486.409278,2,0.0,2,3,1,157.92000000000002,146.0,2,0,0,0
52.886582,261,488.056863,2,0.0,3,4,1,157.92000000000002,189.0,2,0,0,0
57.38659,235,489.615652,2,0.0,3,4,1,101.36000000000001,189.0,2,0,0,1
105.833984,472,492.698209,3,0.0,15,5,2,222.59200000000004,345.0,3,0,2,1
45.518341,361,495.097412,2,0.0,2,4,1,172.48000000000002,181.0,2,0,0,0
38.33441,221,496.528522,2,0.0,2,3,1,108.248,146.0,2,1,0,0
55.204654,191,497.714616,2,0.0,3,4,1,108.808,189.0,2,1,0,2
42.361338,174,498.85881,2,0.0,3,3,1,100.80000000000001,154.0,2,1,0,1
42.019558,222,500.307602,2,0.0,4,3,1,100.24000000000001,162.0,2,1,0,0
38.321877,191,501.512772,2,0.0,1,3,1,113.68,138.0,2,0,0,0
36.996902,194,502.741375,2,0.0,2,3,1,122.248,146.0,2,1,0,0
104.893034,474,505.944559,3,0.0,7,5,2,106.36800000000001,281.0,3,0,0,0
52.814426,164,506.968606,2,0.0,1,4,1,124.48800000000001,173.0,2,1,0,0
38.941862,270,508.683043,2,0.0,4,3,1,157.36,162.0,2,0,0,1
57.1535,241,510.219281,2,0.0,5,4,1,101.36000000000001,205.0,3,1,0,1
38.074691,175,511.320131,2,0.0,1,3,1,101.36000000000001,138.0,2,1,0,0
57.886769,222,512.674544,2,0.0,3,4,1,100.80000000000001,189.0,2,0,0,1
54.491147,195,513.867391,2,0.0,3,4,1,103.376,189.0,2,1,0,2
43.810997,227,515.288954,2,0.0,4,3,1,100.24000000000001,162.0,2,0,0,1
37.539221,158,516.279648,2,0.0,1,3,1,108.248,138.0,2,1,0,0
36.97862,223,517.732025,2,0.0,0,3,1,114.80000000000001,130.0,2,0,0,0
39.010501,228,518.516198,2,0.0,3,3,1,114.80000000000001,154.0,2,0,0,0
22.724089,222,519.137765,2,0.0,2,2,1,113.68,111.0,2,0,0,0
51.656782,248,519.806928,2,0.0,2,4,1,157.36,181.0,2,0,0,0
39.830579,243,520.456878,2,0.0,3,3,1,100.80000000000001,154.0,2,0,0,1
101.954183,283,521.236279,3,0.0,4,5,2,102.0096,257.0,3,0,0,0
54.391027,203,521.778018,2,0.0,2,4,1,106.624,181.0,2,0,0,0
59.196289,206,522.352933,2,0.0,4,4,1,101.92,197.0,2,0,0,1
18.8105,132,522.73119,2,0.0,0,2,1,158.256,95.0,2,1,0,0
53.98769,166,523.23575,2,0.0,3,4,1,100.80000000000001,189.0,2,1,0,1
36.886965,211,523.851818,2,0.0,3,3,1,157.92000000000002,154.0,2,0,0,0
36.139888,336,525.232855,2,0.0,2,3,1,128.24,146.0,2,0,0,0
104.280375,347,527.42135,3,0.0,5,5,2,104.94400000000002,265.0,3,0,2,0
21.116632,314,529.459466,2,0.0,4,2,1,171.36,127.0,2,1,0,0
50.856439,241,530.937737,2,0.0,3,4,1,157.92000000000002,189.0,2,0,0,0
103.627469,327,533.047317,3,0.0,7,5,2,209.10400000000004,281.0,3,0,0,1
53.561816,268,534.767311,2,0.0,1,4,1,100.80000000000001,173.0,2,0,0,0
25.059332,230,536.261181,2,0.0,1,2,1,101.36000000000001,103.0,2,1,0,1
110.746021,283,537.977542,3,0.0,5,5,2,101.13600000000002,265.0,3,0,0,2
52.250209,223,539.420085,2,0.0,0,4,1,100.24000000000001,165.0,2,0,0,1
41.169492,198,540.693219,2,0.0,4,3,1,102.256,162.0,2,1,0,1
53.92519,254,542.359665,2,0.0,2,4,1,100.24000000000001,181.0,2,0,0,0
119.133075,358,544.773949,3,0.0,11,5,2,101.13600000000002,313.0,3,0,0,0
53.277315,201,546.090399,2,0.0,2,4,1,109.36800000000001,181.0,2,1,0,0
109.098856,345,548.399565,3,0.0,10,5,2,112.94400000000002,305.0,3,0,0,2
46.412337,249,549.99565,2,0.0,6,3,1,100.80000000000001,178.0,2,0,0,2
22.364461,234,551.528861,2,0.0,2,2,1,113.12,111.0,2,1,0,0
29.512815,139,552.386141,2,0.0,0,2,1,102.816,95.0,2,1,0,0
42.356607,245,554.001644,2,0.0,4,3,1,100.24000000000001,162.0,2,0,0,0
51.774605,263,555.741431,2,0.0,2,4,1,128.8,181.0,2,0,0,0
106.298871,396,558.526143,3,0.0,5,5,2,100.57600000000002,265.0,3,0,0,0
54.191018,230,559.97534,2,0.0,2,4,1,114.80000000000001,181.0,2,0,0,0
26.342176,156,560.948469,2,0.0,1,2,1,102.256,103.0,2,1,0,1
26.315934,156,561.929246,2,0.0,3,2,1,108.808,119.0,2,1,0,1
47.764429,218,563.344668,2,0.0,4,3,1,117.936,252.0,3,0,0,0
99.709439,397,565.921859,3,0.0,4,5,2,162.96000000000004,257.0,3,0,0,1
19.399476,155,566.876145,2,0.0,1,2,1,171.92000000000002,103.0,2,0,0,0
51.815552,277,568.671691,2,0.0,5,4,1,170.8,205.0,3,0,0,1
23.888578,268,570.465978,2,0.0,2,2,1,128.24,111.0,2,1,0,0
26.943166,220,571.831628,2,0.0,3,2,1,114.24000000000001,119.0,2,0,0,0
102.652387,404,574.460593,3,0.0,3,5,2,114.06400000000002,249.0,3,0,2,0
37.676632,207,575.761504,2,0.0,2,3,1,113.12,146.0,2,0,0,0
39.341309,196,577.013286,2,0.0,1,3,1,100.24000000000001,138.0,2,0,0,0
96.598627,330,579.096262,3,0.0,4,5,2,168.24800000000002,257.0,3,0,3,0
109.79294,297,580.931365,3,0.0,9,5,2,116.25600000000001,297.0,3,0,0,1
92.291449,352,583.24286,3,0.0,5,5,2,221.47200000000004,265.0,3,0,2,0
101.807171,315,585.205764,3,0.0,5,5,2,153.07200000000003,265.0,3,0,0,1
55.079496,205,586.451381,2,0.0,1,4,1,100.80000000000001,173.0,2,0,0,0
104.358542,395,588.981484,3,0.0,9,5,2,177.52000000000004,297.0,3,0,0,2
48.290242,216,590.336418,2,0.0,1,4,1,157.36,173.0,2,0,0,1
25.129571,175,591.394747,2,0.0,1,2,1,100.80000000000001,103.0,2,0,0,0
26.17532,184,592.521908,2,0.0,2,2,1,100.24000000000001,111.0,2,0,0,0
41.393552,260,594.36791,2,0.0,0,3,1,100.24000000000001,130.0,2,1,0,0
89.595445,393,596.971172,3,0.0,2,5,2,233.52000000000004,241.0,3,0,2,0
97.090561,439,599.865172,3,0.0,5,5,2,168.67200000000003,265.0,3,0,2,0
37.181121,212,601.19455,2,0.0,4,3,1,171.36,162.0,2,1,0,0
102.358614,402,603.818178,3,0.0,8,5,2,157.69600000000003,289.0,3,0,0,1
49.450131,262,605.484244,2,0.0,2,4,1,157.36,181.0,2,0,0,0
104.568405,370,607.869497,3,0.0,6,5,2,109.95200000000001,273.0,3,0,3,1
107.047712,370,610.230374,3,0.0,6,5,2,106.36800000000001,273.0,3,0,2,0
109.544329,458,613.188528,3,0.0,9,5,2,109.95200000000001,297.0,3,0,0,1
57.163207,241,614.7107,2,0.0,4,4,1,101.92,197.0,2,0,0,0
28.64704,214,616.071504,2,0.0,4,2,1,100.24000000000001,127.0,2,1,0,0
24.65707,208,617.422655,2,0.0,3,2,1,115.36000000000001,119.0,2,1,0,1
31.32804,229,618.881199,2,0.0,1,3,1,201.04000000000002,138.0,2,1,0,0
36.400793,188,620.099452,2,0.0,1,3,1,116.816,138.0,2,1,0,1
63.986971,262,621.763778,2,0.0,9,4,1,100.80000000000001,237.0,3,0,0,1
54.881441,194,622.988309,2,0.0,3,4,1,101.36000000000001,189.0,2,1,0,1
97.071081,411,624.211599,3,0.0,2,5,2,132.72000000000003,241.0,3,0,3,0
40.726188,219,631.928443,2,0.0,2,3,1,101.92,146.0,2,0,0,0
56.507569,249,633.494451,2,0.0,5,4,1,100.80000000000001,205.0,3,0,0,1
103.187466,351,635.718817,3,0.0,7,5,2,152.51200000000003,281.0,3,0,2,1
108.943477,396,638.26133,3,0.0,9,5,2,117.64800000000002,297.0,3,0,3,2
120.449977,419,640.994453,3,0.0,11,5,2,118.93440000000001,313.0,3,1,2,1
109.455682,351,643.197755,3,0.0,8,5,2,101.69600000000001,289.0,3,0,0,1
24.056567,178,644.27368,2,0.0,1,2,1,106.568,103.0,2,1,0,1
36.336064,258,645.915117,2,0.0,0,3,1,100.24000000000001,130.0,2,0,0,0
42.033615,176,646.987527,2,0.0,2,3,1,100.80000000000001,146.0,2,0,0,0
103.114352,406,649.654168,3,0.0,3,5,2,175.36,249.0,3,0,2,0
39.576542,174,650.716792,2,0.0,2,3,1,110.824,146.0,2,1,0,1
101.934348,429,653.518942,3,0.0,7,5,2,117.34400000000001,281.0,3,0,0,1
19.983263,325,655.127975,2,0.0,3,2,1,157.92000000000002,119.0,2,0,0,0
107.632664,392,656.520957,3,0.0,7,5,2,113.53600000000002,281.0,3,0,2,0
52.135215,212,657.255715,2,0.0,2,4,1,115.36000000000001,181.0,2,0,0,0
52.114296,284,658.0884,2,0.0,2,4,1,113.12,181.0,2,0,0,0
52.210053,235,658.803551,2,0.0,1,4,1,115.92000000000002,173.0,2,0,0,0
106.330595,336,659.751815,3,0.0,7,5,2,104.94400000000002,281.0,3,0,2,2
95.68455,331,660.667125,3,0.0,4,5,2,170.62400000000002,257.0,3,0,0,0
100.163806,299,661.497698,3,0.0,2,5,2,113.53920000000001,241.0,3,0,2,0
52.856453,174,662.014981,2,0.0,2,4,1,109.36800000000001,181.0,2,1,0,2
42.081027,174,662.930073,2,0.0,3,3,1,102.816,154.0,2,1,0,2
38.327691,249,664.617361,2,0.0,2,3,1,128.8,146.0,2,1,0,1
20.361158,239,666.162955,2,0.0,1,2,1,157.92000000000002,103.0,2,1,0,0
54.245284,285,668.010994,2,0.0,3,4,1,114.80000000000001,189.0,2,0,0,0
100.940917,366,670.424926,3,0.0,4,5,2,133.80800000000002,257.0,3,0,2,0
58.729577,342,672.677448,2,0.0,6,4,1,100.80000000000001,213.0,3,1,0,0
55.167098,177,673.777945,2,0.0,2,4,1,109.36800000000001,181.0,2,1,0,0
108.246532,343,675.975739,3,0.0,9,5,2,108.52800000000002,297.0,3,0,0,1
99.473252,425,678.726008,3,0.0,10,5,2,216.24000000000004,305.0,3,0,2,1
49.675577,224,680.152153,2,0.0,2,4,1,157.36,181.0,2,0,0,0
37.944926,270,681.978298,2,0.0,1,3,1,109.36800000000001,138.0,2,1,0,0
100.017786,361,684.271715,3,0.0,7,5,2,171.21600000000004,281.0,3,0,2,0
44.473121,250,685.877051,2,0.0,5,3,1,113.12,170.0,2,0,0,0
95.473089,315,687.889767,3,0.0,3,5,2,174.24000000000004,249.0,3,0,3,1
40.263195,165,688.905647,2,0.0,3,3,1,116.816,154.0,2,1,0,1
48.605992,284,690.790718,2,0.0,3,4,1,171.92000000000002,189.0,2,0,0,0
-21.128356,134,691.665346,1,0.0,1,1,0,112.0,43.0,1,0,0,0
55.454556,203,692.971954,2,0.0,3,4,1,100.24000000000001,189.0,2,0,0,0
102.749683,436,695.987569,3,0.0,8,5,2,170.65600000000003,289.0,3,0,2,2
98.936234,333,698.137861,3,0.0,5,5,2,198.928,265.0,3,0,0,1
