#{"t_start": 1788147485.3717294, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
-22.34133,184,17.418026,1,0.0,0,1,0,112.0,35.0,1,0,0,0
-33.918231,166,17.770384,1,0.0,4,0,0,112.0,32.0,1,0,0,0
54.317195,369,18.516154,2,0.0,10,3,1,101.92,210.0,3,0,0,1
42.612981,456,19.446731,2,0.0,17,2,1,112.56,231.0,3,1,0,2
29.154796,225,19.887346,2,0.0,5,2,1,108.248,135.0,2,1,0,0
-19.961807,168,20.239537,1,0.0,1,1,0,112.0,43.0,1,0,0,0
-31.28237,170,20.648403,1,0.0,4,0,0,112.0,32.0,1,0,0,0
-22.503288,124,20.915443,1,0.0,1,1,0,112.0,43.0,1,0,0,0
-36.216552,89,21.11692,1,0.0,0,0,0,112.0,0.0,1,0,0,0
-23.243589,104,21.348896,1,0.0,0,1,0,112.0,35.0,1,0,0,0
-38.464996,123,21.637571,1,0.0,0,0,0,112.0,0.0,1,0,0,0
-21.241798,146,21.98609,1,0.0,1,1,0,112.0,43.0,1,0,0,0
118.571572,357,22.830923,3,0.0,17,5,2,106.36800000000001,361.0,3,0,2,1
-34.635104,131,23.175923,1,0.0,1,0,0,112.0,8.0,1,0,0,0
-22.212068,101,23.402934,1,0.0,0,1,0,112.0,35.0,1,0,0,0
-20.745769,170,23.822987,1,0.0,2,1,0,112.0,51.0,1,0,0,0
-17.382786,149,24.126984,1,0.0,2,1,0,112.0,51.0,1,0,0,0
-33.149566,113,24.389309,1,0.0,3,0,0,112.0,24.0,1,0,0,0
-31.782365,151,24.746915,1,0.0,3,0,0,112.0,24.0,1,0,0,0
-31.787927,150,25.061336,1,0.0,6,0,0,112.0,48.0,1,0,0,0
127.339578,409,25.998357,3,0.0,15,5,2,131.68,435.0,4,0,3,0
-34.548416,146,26.34017,1,0.0,3,0,0,112.0,24.0,1,0,0,0
29.10632,253,26.915898,2,0.0,3,2,1,102.256,119.0,2,1,0,0
226.435722,822,28.792161,4,0.0,32,7,3,160.41599999999997,726.0,5,0,0,1
44.300861,191,29.248515,2,0.0,6,3,1,101.92,178.0,2,0,0,2
-17.387101,164,29.579442,1,0.0,2,1,0,112.0,51.0,1,0,0,0
-22.453212,152,29.880572,1,0.0,1,1,0,112.0,43.0,1,0,0,0
80.466611,532,30.877249,2,0.0,20,4,1,101.92,325.0,3,0,0,1
-34.717947,201,31.314136,1,0.0,4,0,0,126.0,32.0,1,0,0,0
-35.05537,131,31.599913,1,0.0,2,0,0,112.0,16.0,1,0,0,0
-14.394101,209,32.05949,1,0.0,4,1,0,100.79999999999998,67.0,2,0,0,0
-22.876986,197,32.472414,1,0.0,1,1,0,112.0,43.0,1,0,0,0
37.886036,206,32.88418,2,0.0,2,3,1,157.36,146.0,2,0,0,0
32.951593,227,33.441854,2,0.0,6,2,1,101.92,143.0,2,0,0,1
33.760523,245,33.9909,2,0.0,7,2,1,100.80000000000001,151.0,2,0,0,1
30.820435,228,34.485012,2,0.0,5,2,1,101.92,135.0,2,0,0,1
