#{"t_start": 1787918234.8558278, "env_id": "None"}
r,l,t,phase,player_health
-19.835237,610,104.669908,1,0.0
18.552266,973,106.291719,2,0.0
18.194359,864,107.573666,2,0.0
12.419864,1053,109.289358,2,0.0
-13.547333,699,110.25137,1,0.0
-22.438778,809,111.585238,1,0.0
-28.023989,628,112.547493,1,0.0
-30.334247,904,113.898926,1,0.0
-29.177084,547,114.654444,1,0.0
-14.280637,917,115.926489,1,0.0
-15.81596,523,116.783939,1,0.0
-11.460586,880,118.219184,1,0.0
-30.969948,934,119.803979,1,0.0
-29.729193,511,120.588772,1,0.0
20.820425,1130,122.295043,2,0.0
-29.738385,455,123.072658,1,0.0
7.107328,896,124.306508,2,0.0
24.146468,842,125.668869,2,0.0
17.413936,1002,127.108895,2,0.0
7.050486,444,127.7188,2,0.0
-19.805754,499,128.299733,1,0.0
11.16463,753,129.401918,2,0.0
10.426614,521,131.312496,2,0.0
8.262194,698,134.287012,2,0.0
9.420639,748,139.518059,2,0.0
-18.515341,449,141.934937,1,0.0
7.561595,756,147.231114,2,0.0
-7.726686,1084,152.469084,1,0.0
17.325009,1130,158.792743,2,0.0
-32.87013,883,170.093286,1,0.0
-15.015684,488,170.814178,1,0.0
18.799769,1273,175.086179,2,0.0
-18.891001,910,177.008083,1,0.0
-16.830531,549,177.856456,1,0.0
33.149769,1154,179.706755,2,0.0
20.549289,532,180.586298,2,0.0
-25.81147,551,181.494925,1,0.0
-26.646335,371,183.19579,1,0.0
-19.470313,472,183.979202,1,0.0
-15.387498,495,184.787755,1,0.0
13.141548,541,185.741054,2,0.0
-24.845948,456,186.501176,1,0.0
11.592415,1051,188.102475,2,0.0
-26.890656,501,188.919027,1,0.0
15.101055,506,189.797303,2,0.0
10.801895,675,190.899678,2,0.0
6.687816,644,191.885312,2,0.0
10.251713,581,192.793336,2,0.0
10.958367,626,193.792445,2,0.0
22.688728,873,195.437144,2,0.0
-18.485449,415,196.109241,1,0.0
-8.047109,748,197.581155,1,0.0
-13.629857,444,198.47795,1,0.0
13.521045,517,199.335769,2,0.0
20.647749,1201,201.497383,2,0.0
17.319623,789,202.845496,2,0.0
27.860037,1200,204.724222,2,0.0
27.19397,914,206.235045,2,0.0
3.765872,845,207.599727,2,0.0
32.703118,1014,209.536942,2,0.0
18.953833,1041,211.393184,2,0.0
41.558452,1654,214.341682,2,0.0
-10.833875,915,215.848109,1,0.0
8.436421,669,216.830654,2,0.0
22.31427,715,217.89618,2,0.0
24.87914,931,219.281336,2,0.0
12.899242,819,220.580891,2,0.0
-14.986715,400,221.257051,1,0.0
18.618572,1165,223.052697,2,0.0
36.243874,904,224.37037,2,0.0
-2.915764,1066,225.969718,1,0.0
-19.502808,414,226.675309,1,0.0
7.155306,498,227.405862,2,0.0
-14.193935,669,228.446166,1,0.0
7.323214,860,229.724695,2,0.0
-14.030267,716,230.819491,1,0.0
29.175662,1033,232.495701,2,0.0
9.762264,700,233.637476,2,0.0
-19.49363,349,234.132974,1,0.0
32.411052,871,235.524945,2,0.0
27.532638,934,236.9906,2,0.0
29.645101,1094,238.67385,2,0.0
11.345029,641,239.664686,2,0.0
23.978597,711,240.735624,2,0.0
