episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
419,2147,0.5857657657657658,4.0,4.0,0.0,4.0,107,victory,1,0,,0,62,44,0:0|0:1|1:0|1:1|2:1|2:4|3:1|3:2|3:3|3:4|4:1|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:3|6:4|6:5|6:6|7:0|7:1|7:2|7:3|7:4|7:5|7:6|7:7|8:1|8:2|8:3|8:4|8:5|8:7|8:8|9:1|9:2|9:3|9:4,896
420,2148,0.5847747747747748,4.0,4.0,0.0,4.0,42,victory,1,0,,0,28,26,0:0|0:1|0:2|0:3|1:0|1:3|2:3|2:4|3:4|4:4|5:2|5:3|5:4|5:5|5:6|6:2|6:3|6:4|6:5|6:6|7:3|7:5|7:6|7:7|8:7|8:8,896
421,2149,0.5837837837837838,4.0,4.0,0.0,4.0,143,victory,1,0,,0,74,61,0:0|0:1|0:2|0:3|0:5|1:1|1:3|1:4|1:5|2:1|2:3|2:4|2:5|2:6|2:7|2:8|3:3|3:4|3:5|3:6|3:7|3:8|3:9|4:4|4:5|4:6|4:7|4:8|4:9|5:3|5:4|5:5|5:6|5:8|5:9|6:2|6:3|6:4|6:6|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:3|8:4|8:5|8:6|8:7|8:8|8:9|9:4|9:5|9:6|9:7|9:8|9:9,896
422,2150,0.5827927927927927,4.0,4.0,0.0,4.0,62,victory,1,0,,0,33,31,0:0|0:1|0:2|0:3|1:1|1:3|2:1|2:3|2:4|3:0|3:1|3:2|3:3|3:4|4:0|4:1|4:2|4:3|4:4|5:2|5:3|5:4|6:2|6:3|6:4|7:4|7:5|7:6|7:7|8:7|8:8,896
423,2151,0.5818018018018019,4.0,4.0,0.0,4.0,32,victory,1,0,,0,22,22,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:4|5:3|5:4|5:5|6:2|6:3|7:2|7:3|8:3|8:4|8:5|8:6|8:7|8:8,896
424,2152,0.5808108108108108,4.0,4.0,0.0,4.0,31,victory,1,0,,0,24,21,0:0|0:1|0:2|0:3|1:3|1:4|2:4|3:4|4:4|5:3|5:4|6:2|6:3|6:4|7:4|7:5|7:6|7:7|7:8|8:6|8:8,896
425,2153,0.5798198198198199,4.0,4.0,0.0,4.0,71,victory,1,0,,0,41,35,0:0|0:1|0:2|0:3|0:4|1:3|1:4|1:5|1:6|2:3|2:4|2:5|2:6|3:3|3:4|3:5|4:3|4:4|5:3|5:4|6:2|6:3|6:4|6:5|6:6|7:3|7:4|7:5|7:6|7:7|8:6|8:7|8:8|9:7|9:8,896
426,2154,0.5788288288288288,4.0,4.0,0.0,4.0,82,victory,1,0,,0,44,33,0:0|0:1|0:2|0:3|1:0|1:3|1:4|2:0|2:3|2:4|3:3|3:4|3:5|4:2|4:3|4:4|4:5|4:6|5:2|5:3|5:4|6:2|6:3|6:4|7:3|7:4|7:5|7:6|7:7|8:3|8:7|8:8|9:7,896
427,2155,0.5778378378378379,4.0,4.0,0.0,4.0,80,victory,1,0,,0,43,38,0:0|0:1|0:2|0:3|0:4|1:0|1:1|1:3|1:4|1:5|2:0|2:1|2:4|3:1|3:2|3:3|3:4|4:1|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:3|5:4|6:2|6:3|6:4|7:4|8:4|8:5|8:6|8:7|8:8|9:6|9:7,896
428,2156,0.5768468468468468,4.0,4.0,0.0,4.0,55,victory,1,0,,0,36,32,0:0|0:1|0:2|0:3|0:4|1:3|1:4|1:5|2:3|2:4|2:5|3:3|4:3|4:4|5:3|5:4|5:6|6:2|6:3|6:4|6:5|6:6|7:3|7:4|7:5|7:6|7:7|7:8|8:6|8:7|8:8|9:7,896
429,2157,0.5758558558558559,4.0,4.0,0.0,4.0,34,victory,1,0,,0,26,26,0:0|0:1|0:2|0:3|0:5|1:3|1:4|1:5|2:3|2:4|3:3|3:4|4:2|4:3|4:4|5:2|6:2|7:2|7:3|7:4|8:4|8:5|8:6|8:7|8:8|9:6,896
430,2158,0.5748648648648649,4.0,4.0,0.0,4.0,59,victory,1,0,,0,33,29,0:0|0:1|0:2|0:3|0:4|1:3|1:4|1:5|2:4|2:5|3:4|3:5|4:2|4:3|4:4|5:2|5:3|5:4|5:5|5:6|6:2|6:3|6:6|7:3|7:6|8:6|8:7|8:8|9:7,896
431,2159,0.5738738738738738,4.0,4.0,0.0,4.0,46,victory,1,0,,0,33,28,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|3:4|4:2|4:3|4:4|4:5|5:2|5:3|5:4|6:2|6:3|6:4|6:6|7:4|7:5|7:6|7:7|8:5|8:6|8:7|8:8,896
432,2160,0.5728828828828829,4.0,4.0,0.0,4.0,58,victory,1,0,,0,25,25,0:0|0:1|0:2|0:3|1:0|1:1|1:3|1:4|2:3|2:4|3:4|4:4|5:3|5:4|6:2|6:3|7:2|7:3|7:4|7:5|7:6|7:7|7:8|8:7|8:8,896
433,2161,0.5718918918918918,4.0,4.0,0.0,4.0,42,victory,1,0,,0,28,25,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|3:4|4:3|4:4|5:2|5:3|6:2|6:3|6:4|7:3|7:4|7:5|7:6|7:7|8:7|8:8|9:6|9:7,896
434,2162,0.570900900900901,4.0,4.0,0.0,4.0,76,victory,1,0,,0,40,36,0:0|0:1|0:2|0:3|1:3|1:4|1:5|2:3|2:4|2:5|3:4|4:2|4:4|5:1|5:2|5:3|5:4|5:5|5:6|6:1|6:2|6:3|6:4|6:5|6:6|7:2|7:3|7:4|7:5|7:6|8:4|8:5|8:6|8:7|8:8|9:6,896
435,2163,0.5699099099099099,4.0,4.0,0.0,4.0,61,victory,1,0,,0,38,33,0:0|0:1|0:2|0:3|0:4|0:5|1:3|1:4|1:5|1:6|2:3|2:4|2:5|3:3|3:4|3:5|4:3|4:4|4:5|5:3|5:5|6:2|6:3|6:4|7:3|7:4|7:7|8:4|8:5|8:6|8:7|8:8|9:4,896
436,2164,0.568918918918919,4.0,4.0,0.0,4.0,38,victory,1,0,,0,24,23,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:3|4:4|5:3|6:1|6:2|6:3|6:4|6:6|7:3|7:4|7:5|7:6|7:7|8:7|8:8,896
437,2165,0.5679279279279279,4.0,4.0,0.0,4.0,30,victory,1,0,,0,25,25,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|3:4|4:2|4:3|4:4|5:2|6:2|6:3|7:3|7:4|7:5|7:6|7:7|8:3|8:4|8:7|8:8|9:4,896
438,2166,0.5669369369369369,4.0,4.0,0.0,4.0,55,victory,1,0,,0,27,25,0:0|0:1|0:2|0:3|0:4|0:5|1:1|1:4|2:4|3:4|4:3|4:4|4:5|5:3|5:4|6:1|6:2|6:3|6:4|7:4|7:5|7:6|7:7|8:7|8:8,896
439,2167,0.5659459459459459,4.0,4.0,0.0,4.0,42,victory,1,0,,0,32,31,0:0|0:1|0:2|0:3|0:4|1:1|1:3|1:4|2:3|2:4|3:4|4:3|4:4|5:3|6:2|6:3|6:4|7:1|7:2|7:4|7:5|7:6|7:7|8:1|8:2|8:3|8:4|8:7|8:8|9:1|9:2,896
440,2168,0.564954954954955,4.0,4.0,0.0,4.0,41,victory,1,0,,0,34,29,0:0|0:1|1:1|2:1|2:4|3:1|3:3|3:4|4:1|4:3|4:4|5:1|5:4|5:5|6:1|6:2|6:4|6:5|7:2|7:3|7:4|7:5|8:5|8:7|8:8|9:5|9:6|9:7|9:8,896
441,2169,0.563963963963964,4.0,4.0,0.0,4.0,51,victory,1,0,,0,31,29,0:0|0:1|0:2|0:3|1:0|1:3|2:3|2:4|3:4|3:5|4:3|4:4|4:5|5:3|5:5|5:6|6:2|6:3|6:4|6:5|6:6|6:8|7:6|7:7|7:8|8:5|8:6|8:7|8:8,896
442,2170,0.562972972972973,4.0,4.0,0.0,4.0,63,victory,1,0,,0,34,33,0:0|0:1|0:2|0:3|0:4|1:4|2:3|2:4|3:3|3:4|4:2|4:3|4:4|5:2|6:2|6:3|6:4|6:5|7:2|7:5|7:6|7:7|7:8|7:9|8:3|8:4|8:5|8:6|8:7|8:8|9:3|9:4|9:5,896
443,2171,0.561981981981982,4.0,4.0,0.0,4.0,43,victory,1,0,,0,31,30,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:3|4:4|4:5|5:1|5:2|5:3|6:1|6:2|6:3|6:4|6:5|7:0|7:1|7:3|7:5|7:6|7:7|8:1|8:2|8:3|8:7|8:8,896
444,2172,0.5609909909909909,4.0,4.0,0.0,4.0,73,victory,1,0,,0,47,40,0:0|0:1|0:2|0:3|1:0|1:3|1:4|2:3|2:4|2:5|3:2|3:3|3:4|4:2|4:3|4:4|5:2|5:3|5:4|5:5|6:1|6:2|6:3|6:4|6:5|7:1|7:2|7:3|7:4|7:5|7:6|8:0|8:1|8:3|8:4|8:5|8:6|8:7|8:8|9:7,896
445,2173,0.56,4.0,4.0,0.0,4.0,96,victory,1,0,,0,45,32,0:0|0:1|0:2|0:3|0:4|1:4|2:4|3:2|3:3|3:4|4:0|4:1|4:2|4:4|5:0|5:1|5:2|5:3|5:4|5:5|6:1|6:2|6:3|6:4|6:5|7:3|7:4|7:5|7:6|7:7|8:7|8:8,896
446,2174,0.559009009009009,4.0,4.0,0.0,4.0,81,victory,1,0,,0,39,33,0:0|0:1|0:2|0:3|1:3|2:3|2:4|2:5|2:6|3:3|3:4|3:5|3:6|4:3|4:4|4:5|4:6|5:3|5:4|5:5|6:2|6:3|6:4|6:5|7:2|7:3|7:4|7:5|8:5|8:6|8:7|8:8|9:7,896
447,2175,0.5580180180180181,4.0,4.0,0.0,4.0,37,victory,1,0,,0,26,25,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|3:4|3:5|4:3|4:4|5:3|5:4|6:2|6:3|6:4|6:5|6:6|7:4|7:5|7:6|7:7|8:7|8:8,896
448,2176,0.557027027027027,4.0,4.0,0.0,4.0,49,victory,1,0,,0,30,28,0:0|0:1|0:2|0:3|1:1|1:3|1:4|2:3|2:4|3:4|3:5|4:3|4:4|4:5|5:2|5:3|5:4|6:2|6:3|6:4|6:5|7:3|7:5|7:6|7:7|8:7|8:8|9:7,896
449,2177,0.556036036036036,4.0,4.0,0.0,4.0,80,victory,1,0,,0,43,40,0:0|0:1|0:2|0:3|0:4|0:5|0:7|1:3|1:4|1:5|1:6|1:7|2:3|2:4|2:5|2:6|3:3|3:5|3:6|4:2|4:3|4:4|5:2|5:3|6:2|6:3|6:4|7:3|7:4|8:2|8:3|8:4|8:5|8:6|8:7|8:8|9:2|9:3|9:4|9:5,896
450,2178,0.555045045045045,4.0,4.0,0.0,4.0,50,victory,1,0,,0,33,26,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|3:4|3:5|4:2|4:3|4:4|4:5|4:6|5:2|5:3|5:6|6:2|6:6|7:6|8:6|8:7|8:8|9:5|9:6,896
451,2179,0.5540540540540541,4.0,4.0,0.0,4.0,71,victory,1,0,,0,37,34,0:0|0:1|0:2|0:3|1:0|1:1|1:3|1:4|2:0|2:1|2:3|2:4|3:3|3:4|4:3|4:4|5:2|5:3|6:2|6:3|6:4|6:5|7:2|7:3|7:5|7:6|7:7|8:2|8:3|8:4|8:5|8:7|8:8|9:7,896
452,2180,0.5530630630630631,4.0,4.0,0.0,4.0,55,victory,1,0,,0,31,27,0:0|0:1|0:2|0:3|1:0|1:1|1:3|2:3|2:4|3:3|3:4|4:3|4:4|5:3|5:4|5:6|6:2|6:3|6:4|6:6|7:4|7:5|7:6|7:7|8:6|8:7|8:8,896
453,2181,0.552072072072072,4.0,4.0,0.0,4.0,35,victory,1,0,,0,26,24,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|3:3|3:4|4:4|5:2|5:3|5:4|6:1|6:2|6:3|6:4|7:4|7:5|7:6|7:7|7:8|8:8,896
454,2182,0.5510810810810811,4.0,4.0,0.0,4.0,50,victory,1,0,,0,28,24,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|4:3|4:4|5:2|5:3|5:4|6:2|6:3|6:4|7:4|7:5|7:6|8:6|8:7|8:8|9:7|9:8,896
455,2183,0.55009009009009,4.0,4.0,0.0,4.0,51,victory,1,0,,0,30,25,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:3|4:4|5:3|5:4|6:2|6:3|6:4|6:5|7:3|7:4|7:5|7:6|7:7|8:3|8:4|8:7|8:8,896
456,2184,0.5490990990990992,4.0,4.0,0.0,4.0,54,victory,1,0,,0,34,28,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:4|4:5|4:6|5:2|5:3|5:4|5:5|6:2|6:3|6:4|6:5|6:6|7:4|7:5|7:6|8:4|8:5|8:6|8:7|8:8,896
457,2185,0.5481081081081081,4.0,4.0,0.0,4.0,74,victory,1,0,,0,38,31,0:0|0:1|0:2|0:3|0:4|1:1|1:3|1:4|2:3|2:4|3:2|3:3|3:4|4:2|4:3|4:4|5:2|5:4|5:5|5:6|6:2|6:3|6:4|6:5|6:6|7:4|7:5|7:6|7:7|8:7|8:8,896
458,2186,0.5471171171171171,4.0,4.0,0.0,4.0,97,victory,1,0,,0,44,39,0:0|0:1|0:2|0:3|1:3|2:3|2:4|2:5|3:1|3:2|3:3|3:4|4:1|4:2|4:3|4:4|4:6|5:2|5:3|5:4|5:5|5:6|6:1|6:2|6:3|6:4|6:5|6:6|7:2|7:3|7:4|7:5|7:6|8:4|8:5|8:6|8:7|8:8|9:7,896
459,2187,0.5461261261261261,4.0,4.0,0.0,4.0,39,victory,1,0,,0,27,27,0:0|0:1|0:2|0:3|1:1|1:3|2:3|2:4|3:4|4:3|4:4|5:0|5:1|5:2|5:3|6:0|6:1|6:2|6:3|6:4|6:5|7:4|7:5|7:6|7:7|8:7|8:8,896
460,2188,0.5451351351351351,4.0,4.0,0.0,4.0,71,victory,1,0,,0,33,28,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|3:4|4:2|4:3|4:4|5:3|5:4|6:2|6:3|6:4|7:3|7:4|7:5|8:4|8:5|8:7|8:8|9:4|9:5|9:6|9:7,896
461,2189,0.5441441441441441,4.0,4.0,0.0,4.0,44,victory,1,0,,0,37,31,0:0|0:1|0:2|0:3|1:0|1:1|1:3|1:4|1:5|2:1|2:4|2:5|3:3|3:4|3:5|4:3|4:4|5:2|5:3|5:4|6:2|6:3|6:4|7:3|7:4|8:3|8:4|8:5|8:6|8:7|8:8,896
462,2190,0.5431531531531532,4.0,4.0,0.0,4.0,43,victory,1,0,,0,30,30,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:2|4:3|4:4|5:2|5:4|5:5|6:2|6:4|6:5|7:2|7:3|7:4|7:5|8:4|8:5|8:6|8:8|9:4|9:5|9:6|9:7|9:8,896
463,2191,0.5421621621621622,4.0,4.0,0.0,4.0,52,victory,1,0,,0,33,29,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|3:4|4:2|4:3|4:4|4:5|5:2|5:3|5:4|5:5|6:2|6:3|6:4|6:5|6:6|7:3|7:4|7:5|7:6|7:7|7:8|8:8,896
464,2192,0.5411711711711712,4.0,4.0,0.0,4.0,42,victory,1,0,,0,30,29,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|3:4|4:3|4:4|5:3|5:4|6:2|6:3|6:4|7:2|7:3|7:4|7:5|7:6|7:7|8:3|8:5|8:6|8:7|8:8|9:5|9:6,896
465,2193,0.5401801801801802,4.0,4.0,0.0,4.0,38,victory,1,0,,0,34,31,0:0|0:1|0:2|0:3|0:4|1:3|1:4|1:5|2:4|2:5|3:3|3:4|3:5|4:4|5:3|5:4|6:2|6:3|6:4|7:2|7:3|7:4|8:0|8:1|8:2|8:3|8:4|8:5|8:6|8:7|8:8,896
466,2194,0.5391891891891891,4.0,4.0,0.0,4.0,38,victory,1,0,,0,26,26,0:0|0:1|0:2|0:3|1:0|1:3|1:4|2:3|2:4|3:4|4:3|4:4|4:5|5:1|5:2|5:3|6:2|6:3|6:4|6:5|7:4|7:5|8:5|8:6|8:7|8:8,896
467,2195,0.5381981981981983,4.0,4.0,0.0,4.0,45,victory,1,0,,0,29,27,0:0|0:1|0:2|0:3|1:0|1:1|1:3|2:3|2:4|3:3|3:4|4:4|4:5|4:6|5:3|5:4|5:5|6:2|6:3|6:4|6:6|7:4|7:5|7:6|7:7|7:8|8:8,896
468,2196,0.5372072072072072,4.0,4.0,0.0,4.0,38,victory,1,0,,0,25,23,0:0|0:1|0:2|0:3|0:4|1:0|1:3|1:4|2:4|3:4|4:3|4:4|5:2|5:3|6:2|6:3|6:4|7:4|7:5|7:6|7:7|8:7|8:8,896
469,2197,0.5362162162162163,4.0,4.0,0.0,4.0,41,victory,1,0,,0,30,30,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|3:5|4:2|4:3|4:4|5:1|5:2|5:4|5:5|6:1|6:2|6:3|6:4|6:5|7:1|7:2|7:4|7:5|7:6|7:7|8:6|8:7|8:8,896
470,2198,0.5352252252252252,4.0,4.0,0.0,4.0,54,victory,1,0,,0,34,29,0:0|0:1|0:2|0:3|1:3|2:3|2:4|2:5|3:4|3:5|4:3|4:4|4:5|5:2|5:3|5:4|5:6|6:1|6:2|6:3|6:4|6:5|6:6|7:4|7:5|7:6|8:6|8:7|8:8,896
471,2199,0.5342342342342342,4.0,4.0,0.0,4.0,67,victory,1,0,,0,40,35,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:2|3:3|3:4|3:5|4:1|4:2|4:3|4:4|4:5|4:6|5:1|5:2|5:3|5:4|5:5|5:6|6:2|6:3|6:4|6:5|6:6|7:2|7:4|7:5|7:6|7:7|8:7|8:8,896
472,2200,0.5332432432432432,4.0,4.0,0.0,4.0,71,victory,1,0,,0,39,34,0:0|0:1|0:2|0:3|1:3|1:4|2:4|3:4|4:3|4:4|5:3|5:4|5:5|5:6|6:2|6:3|6:4|6:5|6:6|7:2|7:3|7:4|7:5|7:6|7:7|8:1|8:2|8:3|8:4|8:7|8:8|9:3|9:4|9:7,896
473,2201,0.5322522522522523,4.0,4.0,0.0,4.0,54,victory,1,0,,0,37,31,0:0|0:1|0:2|0:3|0:4|1:3|1:4|2:3|2:4|2:5|3:4|3:5|4:4|4:5|4:6|4:7|5:3|5:4|5:5|5:6|6:0|6:1|6:2|6:3|6:4|6:5|6:6|7:6|7:7|8:7|8:8,896
474,2202,0.5312612612612613,4.0,4.0,0.0,4.0,44,victory,1,0,,0,26,26,0:0|0:1|0:2|0:3|1:0|1:1|1:3|2:0|2:3|2:4|3:4|4:2|4:3|4:4|5:2|6:2|6:3|6:4|6:5|7:5|7:6|7:7|8:5|8:6|8:7|8:8,896
475,2203,0.5302702702702702,4.0,4.0,0.0,4.0,49,victory,1,0,,0,35,34,0:0|0:1|0:2|0:3|1:1|1:3|2:3|2:4|2:5|2:6|2:7|3:4|3:5|3:6|3:7|4:3|4:4|5:3|6:2|6:3|6:4|6:5|7:2|7:3|7:4|8:4|8:6|8:7|8:8|9:4|9:5|9:6|9:7|9:8,896
476,2204,0.5292792792792793,4.0,4.0,0.0,4.0,59,victory,1,0,,0,31,29,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|3:3|3:4|4:3|4:4|5:1|5:2|5:3|5:4|6:2|6:3|6:5|6:6|7:3|7:4|7:5|7:6|7:7|8:4|8:6|8:7|8:8,896
477,2205,0.5282882882882883,4.0,4.0,0.0,4.0,44,victory,1,0,,0,29,27,0:0|0:1|0:2|0:3|0:4|0:5|0:6|0:7|1:4|2:4|3:4|3:5|4:4|4:5|5:3|5:4|6:2|6:3|6:5|7:2|7:3|7:4|7:5|7:6|7:7|7:8|8:8,896
478,2206,0.5272972972972974,4.0,4.0,0.0,4.0,34,victory,1,0,,0,25,25,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|3:3|3:4|4:2|4:3|4:4|5:2|6:2|6:5|7:2|7:3|7:4|7:5|7:6|8:4|8:6|8:7|8:8,896
479,2207,0.5263063063063063,4.0,4.0,0.0,4.0,42,victory,1,0,,0,25,24,0:0|0:1|0:2|0:3|1:1|1:3|2:3|2:4|3:4|4:2|4:3|4:4|4:5|5:2|6:2|6:3|6:4|6:5|7:4|7:5|7:6|7:7|8:7|8:8,896
480,2208,0.5253153153153153,4.0,4.0,0.0,4.0,27,victory,1,0,,0,25,23,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:1|4:2|4:3|4:4|5:1|6:1|6:2|6:3|7:3|7:4|7:5|7:6|7:7|8:7|8:8,896
481,2209,0.5243243243243243,4.0,4.0,0.0,4.0,62,victory,1,0,,0,38,32,0:0|0:1|0:2|0:3|0:4|1:3|1:4|1:5|1:6|1:7|2:3|2:4|2:5|2:6|2:7|3:4|4:2|4:3|4:4|5:2|5:3|5:5|5:6|6:2|6:3|6:4|6:5|6:6|7:6|8:6|8:7|8:8,896
482,2210,0.5233333333333334,4.0,4.0,0.0,4.0,26,victory,1,0,,0,22,20,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:4|5:3|5:4|6:2|6:3|6:4|7:4|7:5|7:6|7:7|8:7|8:8,896
483,2211,0.5223423423423423,4.0,4.0,0.0,4.0,56,victory,1,0,,0,41,39,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:2|3:3|3:4|3:5|4:2|4:4|4:5|4:6|5:0|5:1|5:2|5:3|5:4|5:6|6:0|6:1|6:2|6:3|6:4|6:5|6:6|7:4|7:5|7:6|7:7|8:3|8:4|8:5|8:6|8:7|8:8|9:4,896
484,2212,0.5213513513513514,4.0,4.0,0.0,4.0,28,victory,1,0,,0,24,23,0:0|0:1|0:2|0:3|1:1|1:3|1:4|2:4|3:4|4:3|4:4|5:1|5:3|6:1|6:2|6:3|6:4|7:4|7:5|7:6|7:7|8:7|8:8,896
485,2213,0.5203603603603604,4.0,4.0,0.0,4.0,76,victory,1,0,,0,46,40,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|3:0|3:1|3:2|3:3|3:4|3:5|4:0|4:1|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:3|6:4|7:0|7:1|7:2|7:4|7:5|7:6|7:7|8:6|8:7|8:8,896
486,2214,0.5193693693693694,4.0,4.0,0.0,4.0,40,victory,1,0,,0,30,27,0:0|0:1|0:2|0:3|0:4|1:4|1:5|2:4|3:4|4:4|4:5|4:6|5:2|5:4|6:2|6:3|6:4|6:5|7:2|7:3|7:4|7:5|7:6|7:7|8:6|8:7|8:8,896
487,2215,0.5183783783783784,4.0,4.0,0.0,4.0,28,victory,1,0,,0,24,24,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|3:3|3:4|3:5|4:3|4:4|5:2|5:3|6:2|6:3|6:4|7:4|7:5|7:6|8:6|8:7|8:8,896
488,2216,0.5173873873873873,4.0,4.0,0.0,4.0,46,victory,1,0,,0,31,26,0:0|0:1|0:2|0:3|0:4|1:0|1:4|1:5|2:3|2:4|3:3|3:4|4:3|4:4|5:3|6:2|6:3|6:4|7:4|7:5|7:6|7:7|7:8|8:6|8:7|8:8,896
489,2217,0.5163963963963965,4.0,4.0,0.0,4.0,35,victory,1,0,,0,28,26,0:0|0:1|0:2|0:3|0:4|1:4|2:3|2:4|3:2|3:3|3:4|3:5|4:2|4:4|4:5|5:2|6:1|6:2|6:3|6:4|7:4|7:5|7:6|8:6|8:7|8:8,896
490,2218,0.5154054054054054,4.0,4.0,0.0,4.0,40,victory,1,0,,0,25,24,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:3|4:4|5:2|5:3|6:2|6:3|6:4|6:5|6:6|7:6|8:5|8:6|8:7|8:8|9:5|9:6,896
491,2219,0.5144144144144145,4.0,4.0,0.0,4.0,30,victory,1,0,,0,25,23,0:0|0:1|0:2|0:3|0:4|1:3|1:4|2:3|2:4|3:4|4:3|4:4|4:5|5:3|6:2|6:3|6:4|7:4|7:5|7:6|8:6|8:7|8:8,896
492,2220,0.5134234234234234,4.0,4.0,0.0,4.0,43,victory,1,0,,0,34,31,0:0|0:1|0:2|0:3|1:3|1:4|2:3|2:4|2:5|3:3|3:4|4:3|4:4|5:3|5:4|6:1|6:2|6:3|7:1|7:2|7:3|7:4|7:5|7:7|8:4|8:5|8:6|8:7|8:8|9:4|9:7,896
493,2221,0.5124324324324324,4.0,4.0,0.0,4.0,38,victory,1,0,,0,29,25,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:3|3:4|3:5|4:2|4:3|4:4|5:2|5:3|6:2|6:3|6:4|6:6|7:4|7:5|7:6|7:7|8:7|8:8,896
494,2222,0.5114414414414414,4.0,4.0,0.0,4.0,46,victory,1,0,,0,28,26,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:3|4:4|5:2|5:3|5:4|6:2|6:3|6:4|6:5|7:4|7:5|7:6|7:7|8:4|8:5|8:7|8:8|9:7,896
495,2223,0.5104504504504505,4.0,4.0,0.0,4.0,50,victory,1,0,,0,29,26,0:0|0:1|0:2|0:3|0:4|0:5|1:3|1:4|1:5|1:6|2:3|2:4|3:4|3:5|4:4|5:3|5:4|6:2|6:3|6:4|7:4|7:5|7:6|7:7|8:7|8:8,896
496,2224,0.5094594594594595,4.0,4.0,0.0,4.0,41,victory,1,0,,0,26,23,0:0|0:1|0:2|0:3|1:3|2:3|2:4|3:4|4:4|5:4|5:5|6:2|6:3|6:4|6:5|7:3|7:4|7:5|7:7|8:5|8:6|8:7|8:8,896
497,2225,0.5084684684684684,4.0,4.0,0.0,4.0,32,victory,1,0,,0,26,26,0:0|0:1|0:2|0:3|1:1|1:3|1:4|2:4|3:3|3:4|4:3|4:4|5:3|6:1|6:2|6:3|7:1|7:2|7:3|7:4|7:5|7:6|7:7|8:4|8:7|8:8,896
498,2226,0.5074774774774775,4.0,4.0,0.0,4.0,42,victory,1,0,,0,31,30,0:0|0:1|0:2|0:3|0:4|1:4|2:4|3:4|4:1|4:2|4:4|5:1|5:2|5:3|5:4|5:5|5:6|6:0|6:1|6:2|6:6|7:2|7:3|7:4|7:5|8:5|8:6|8:7|8:8|9:6,896
499,2227,0.5064864864864865,4.0,4.0,0.0,4.0,56,victory,1,0,,0,32,32,0:0|0:1|0:2|0:3|1:0|1:1|1:3|2:0|2:1|2:3|2:4|3:3|3:4|3:5|3:6|4:4|4:5|5:3|5:4|5:5|6:2|6:3|7:2|8:2|8:3|8:4|8:5|8:6|8:7|8:8|9:6|9:7,896
500,2228,0.5054954954954956,4.0,4.0,0.0,4.0,56,victory,1,0,,0,35,32,0:0|0:1|0:2|0:3|0:4|0:5|1:0|1:1|1:3|1:4|1:5|2:3|2:4|2:5|2:6|3:3|3:4|4:3|4:4|5:3|5:6|6:1|6:2|6:3|6:4|6:6|7:4|7:5|7:6|7:7|8:7|8:8,896
501,2229,0.5045045045045045,4.0,4.0,0.0,4.0,43,victory,1,0,,0,29,28,0:0|0:1|0:2|0:3|0:4|1:3|1:4|1:5|1:6|2:4|2:5|2:6|3:3|3:4|4:3|4:4|5:3|5:4|6:2|6:3|6:4|7:3|7:4|7:5|8:5|8:6|8:7|8:8,896
502,2230,0.5035135135135135,4.0,4.0,0.0,4.0,42,victory,1,0,,0,34,32,0:0|0:1|0:2|0:3|0:4|1:3|1:4|1:5|2:3|2:4|2:5|3:4|4:3|4:4|4:5|5:3|6:1|6:2|6:3|7:0|7:1|7:2|7:5|7:6|8:1|8:2|8:3|8:4|8:5|8:6|8:7|8:8,896
