#{"t_start": 1788408764.8568842, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,active_boss_defenders,active_enemy_missiles,drone_level
-70.494146,108,152.46031,6,0.0,0,0,0,118.43999999999998,0.0,1,0,0,0,0,0
-42.493983,450,162.030292,2,0.0,2,3,1,114.44999999999997,144.0,2,0,0,0,0,0
-89.197378,517,163.382289,2,0.0,0,2,1,157.43,96.0,2,1,0,0,0,0
-79.037568,129,163.709293,3,0.0,0,0,0,113.7584,0.0,1,0,3,0,0,0
-219.367643,815,165.805286,3,0.0,1,0,0,107.5872,7.0,1,0,2,0,0,0
-119.713958,275,166.427284,3,0.0,0,0,0,107.5872,0.0,1,0,2,0,0,0
-87.941605,134,166.719283,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
-15.268475,832,168.905182,3,0.0,12,4,2,117.4392,276.0,3,1,2,0,1,2
-89.788466,266,169.493333,1,0.0,3,1,0,112.0,55.0,2,0,0,0,0,0
-18.9931,860,171.724011,3,0.0,10,4,2,105.51119999999999,262.0,3,1,0,2,1,0
-93.141953,210,172.175009,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-74.947606,91,172.436009,6,0.0,0,0,0,118.43999999999998,0.0,1,0,0,0,0,0
-78.619662,108,172.764009,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-140.664358,398,173.695209,3,0.0,0,0,0,107.5872,0.0,1,0,0,0,0,0
-60.033441,882,175.665425,3,0.0,10,4,2,180.9836,262.0,3,0,2,0,0,1
-31.0717,750,177.404513,3,0.0,5,4,2,155.6352,227.0,3,1,2,0,0,0
-49.477487,428,178.391515,2,0.0,4,2,1,114.44999999999997,124.0,2,0,0,0,0,0
30.339456,834,180.47051,3,0.0,13,4,2,117.48239999999998,368.0,3,1,0,0,0,1
-20.837587,1048,182.943664,3,0.0,14,4,2,113.1512,290.0,3,1,2,0,0,1
-40.8677,383,183.986663,2,0.0,1,2,1,102.87899999999998,103.0,2,1,0,0,0,0
27.074912,2269,188.681062,5,0.0,51,10,4,237.30440000000004,1209.0,6,0,0,0,0,3
-81.796193,276,189.135065,1,0.0,2,1,0,112.0,48.0,1,0,0,0,0,0
-105.134967,202,189.511063,3,0.0,0,0,0,107.856,0.0,1,0,0,0,0,0
-83.093819,212,189.871604,1,0.0,0,1,0,112.0,34.0,1,0,0,0,0,0
-107.807968,158,190.167603,6,0.0,0,0,0,112.75999999999999,0.0,1,0,3,0,0,0
-4.700772,683,191.359597,3,0.0,8,4,2,115.5268,248.0,3,1,2,0,1,1
-176.599732,890,193.063892,2,0.0,4,2,1,157.43,124.0,2,1,0,0,0,0
-74.963056,99,193.271894,6,0.0,0,0,0,118.43999999999998,0.0,1,0,0,0,0,0
-108.230521,158,193.580892,6,0.0,0,0,0,126.82,0.0,1,0,2,0,0,0
173.191932,1839,197.139168,6,0.0,41,12,5,254.82220000000004,1065.0,6,1,2,0,0,1
-59.492574,465,198.127162,2,0.0,5,2,1,102.87899999999998,131.0,2,1,0,0,0,1
-97.986155,356,198.827981,3,0.0,0,0,0,107.856,0.0,1,0,2,0,0,0
-103.903931,167,199.134984,3,0.0,0,0,0,113.7584,0.0,1,0,2,0,0,0
-148.158069,383,199.86698,3,0.0,0,0,0,113.48960000000001,0.0,1,0,2,0,0,0
-130.146668,346,200.537774,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
-140.574651,407,201.318774,3,0.0,0,0,0,101.6848,0.0,1,0,0,0,0,0
-113.670914,241,201.775773,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
-84.385197,226,202.164768,1,0.0,2,1,0,112.0,48.0,1,0,0,0,0,0
-86.195876,158,202.459767,6,0.0,0,0,0,107.08000000000001,0.0,1,0,3,0,0,0
-77.198194,516,203.351769,2,0.0,1,3,1,157.43,137.0,2,0,0,0,0,0
-126.774414,328,203.973768,6,0.0,0,0,0,118.43999999999998,0.0,1,0,2,0,0,0
-52.532568,553,204.976766,2,0.0,4,3,1,114.44999999999997,158.0,2,0,0,0,0,0
-91.600041,1039,206.87176,3,0.0,3,4,2,103.6112,213.0,3,0,3,0,0,0
-34.41475,504,207.71876,2,0.0,7,3,1,114.44999999999997,179.0,2,1,0,0,0,1
-124.677499,257,208.19776,6,0.0,0,0,0,101.4,0.0,1,0,2,0,0,0
-88.385224,555,209.20776,2,0.0,3,3,1,171.92000000000002,151.0,2,0,0,0,0,0
-123.261615,334,209.866753,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
-77.565171,481,210.691896,2,0.0,4,3,1,170.94,158.0,2,0,0,0,0,0
-87.072499,259,211.120894,1,0.0,1,1,0,112.0,41.0,1,0,0,0,0,0
-61.407041,475,211.930894,2,0.0,2,2,1,101.42999999999998,110.0,2,0,0,0,0,0
-136.067853,491,212.842892,3,0.0,0,0,0,107.5872,0.0,1,0,2,0,0,0
-24.396975,834,219.515949,3,0.0,6,4,2,102.13952,234.0,3,0,2,0,0,0
-61.692687,414,220.234944,2,0.0,2,2,1,106.94949999999999,110.0,2,1,0,0,0,1
-84.97094,312,220.758948,1,0.0,2,1,0,112.0,48.0,1,0,0,0,0,0
-79.207717,948,222.474045,3,0.0,7,4,2,101.6848,241.0,3,0,0,0,0,0
27.479277,1156,224.489043,4,0.0,16,6,3,176.9852,630.0,4,0,0,0,0,1
-102.557184,391,225.198042,3,0.0,0,0,0,101.6848,0.0,1,0,2,0,0,0
-154.024653,441,226.017661,3,0.0,0,0,0,113.48960000000001,0.0,1,0,0,0,0,0
-143.642248,615,227.061664,2,0.0,4,2,1,126.97999999999999,124.0,2,0,0,0,0,0
-87.136974,995,228.803657,3,0.0,10,4,2,118.5912,262.0,3,0,2,0,0,0
-105.843092,303,229.360657,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-86.569183,181,229.702658,3,0.0,0,0,0,113.7584,0.0,1,0,0,0,0,0
-111.027064,257,230.175658,6,0.0,0,0,0,101.4,0.0,1,0,2,0,0,0
-146.343963,383,230.886652,3,0.0,0,0,0,119.6608,0.0,1,0,3,0,0,0
-108.939989,693,232.161657,2,0.0,4,2,1,108.90949999999998,124.0,2,1,0,0,0,0
-129.660025,837,233.719648,2,0.0,4,2,1,157.43,124.0,2,0,0,0,0,0
-74.572291,254,234.152648,1,0.0,1,1,0,112.0,41.0,1,0,0,0,0,0
-67.978044,398,234.823652,2,0.0,0,2,1,112.97999999999999,96.0,2,0,0,0,0,0
-103.77494,709,236.115993,2,0.0,0,2,1,114.44999999999997,96.0,2,1,0,0,0,0
-152.653017,269,236.618996,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-89.0122,145,236.890996,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
