episode,seed,reward,phase,phases_advanced,simulation_steps,decisions,end_reason,survived_time_limit,enemies_destroyed,spawners_destroyed,damage_dealt,damage_taken,shots_fired,projectile_hits,accuracy,hits_per_projectile,player_level,xp_earned,weapon_name,upgrades_chosen,phase_rewards_chosen,bosses_destroyed,minibosses_destroyed,boss_skills_dodged,boss_skill_hits,boss_rewards_chosen,drone_level,barrier_charges,build_summary,contact_events,crowd_fraction,wall_fraction,mean_enemy_clearance,phase_diagnostics
21,94020,75.156307,3,2,1664,416,player_destroyed,False,1,5,704.25,105.0739,41,23,0.560976,0.560976,2,200.0,Pulse Cannon,1,2,0,0,2,2,0,0,0,shield:1,4,0.16346153846153846,0.7884615384615384,191.73770892465947,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 204}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 13.104000000000001, ""frames"": 440}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 2, ""boss_hits"": 2, ""contacts"": 3, ""damage"": 91.96992, ""frames"": 1020}}"
22,94021,52.805833,3,2,1959,490,player_destroyed,False,11,5,1790.204,177.632,94,46,0.489362,0.489362,3,260.0,Rapid Pulse,2,2,0,0,0,5,0,1,0,fire_rate:1;drone:1;riftbreaker:1,4,0.17142857142857143,0.6469387755102041,202.9590873142123,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 260}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 58.24, ""frames"": 660}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 0, ""boss_hits"": 5, ""contacts"": 0, ""damage"": 119.39200000000001, ""frames"": 1039}}"
23,94022,90.875218,3,2,1331,333,player_destroyed,False,9,5,1583.95,119.3203,53,52,0.981132,0.981132,3,248.0,Pulse Cannon,2,2,0,0,0,2,0,1,0,shield:1;homing:1;drone:1,5,0.16216216216216217,0.4984984984984985,218.20828513901853,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 392}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 43.68, ""frames"": 548}, ""3"": {""boss_casts"": 2, ""boss_dodges"": 0, ""boss_hits"": 2, ""contacts"": 2, ""damage"": 75.64032, ""frames"": 391}}"
24,94023,74.322068,3,2,2384,596,player_destroyed,False,14,5,1573.05,113.6352,62,30,0.483871,0.483871,3,278.0,Pulse Cannon,2,2,0,0,2,3,0,1,0,regen:1;drone:1,3,0.09563758389261745,0.5822147651006712,228.1316520330305,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 3, ""damage"": 42.0, ""frames"": 380}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 532}, ""3"": {""boss_casts"": 7, ""boss_dodges"": 2, ""boss_hits"": 3, ""contacts"": 0, ""damage"": 71.63520000000001, ""frames"": 1472}}"
25,94024,86.054139,3,2,1827,457,player_destroyed,False,10,5,1362.75,112.6048,58,26,0.448276,0.448276,3,254.0,Pulse Cannon,2,2,0,0,2,2,0,1,0,damage:1;regen:1;drone:1,5,0.13129102844638948,0.45951859956236324,272.9053151148765,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 292}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.56, ""frames"": 496}, ""3"": {""boss_casts"": 5, ""boss_dodges"": 2, ""boss_hits"": 2, ""contacts"": 3, ""damage"": 84.04480000000001, ""frames"": 1039}}"
26,94025,115.157689,3,2,2338,585,player_destroyed,False,9,5,2039.0,111.2944,57,35,0.614035,0.614035,3,248.0,Pulse Cannon,2,2,0,0,4,1,0,1,0,drone:1;leech:1,5,0.15384615384615385,0.5042735042735043,202.40012395368686,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 276}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 37.128, ""frames"": 404}, ""3"": {""boss_casts"": 8, ""boss_dodges"": 4, ""boss_hits"": 1, ""contacts"": 2, ""damage"": 60.16640000000001, ""frames"": 1658}}"
27,94026,87.755227,3,2,2062,516,player_destroyed,False,11,5,1402.575,110.1184,65,29,0.446154,0.446154,3,260.0,Pulse Cannon,2,2,0,0,3,1,0,1,0,engine:1;drone:1;critical:1,6,0.1434108527131783,0.4941860465116279,278.9166425824662,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 28.0, ""frames"": 412}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 4, ""damage"": 58.24, ""frames"": 396}, ""3"": {""boss_casts"": 6, ""boss_dodges"": 3, ""boss_hits"": 1, ""contacts"": 0, ""damage"": 23.878400000000003, ""frames"": 1254}}"
28,94027,38.176131,2,1,724,181,player_destroyed,False,2,3,608.5,112.0392,35,22,0.628571,0.628571,2,124.0,Pulse Cannon,1,1,0,0,0,0,0,0,0,shield:1,8,0.36464088397790057,0.7458563535911602,155.5667622212334,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 264}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 8, ""damage"": 112.03920000000001, ""frames"": 460}}"
29,94028,90.004654,3,2,3098,775,player_destroyed,False,19,5,2240.5,114.1952,89,40,0.449438,0.449438,3,308.0,Prism Laser,2,2,0,0,4,3,0,1,0,laser:1;drone:1;critical:1,3,0.08903225806451613,0.4503225806451613,186.0109209053794,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 2, ""damage"": 28.0, ""frames"": 512}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.56, ""frames"": 684}, ""3"": {""boss_casts"": 9, ""boss_dodges"": 4, ""boss_hits"": 3, ""contacts"": 0, ""damage"": 71.63520000000001, ""frames"": 1902}}"
30,94029,65.737579,3,2,2062,516,player_destroyed,False,5,5,1037.75,121.9232,58,41,0.706897,0.706897,2,224.0,Pulse Cannon,1,2,0,0,2,3,0,0,0,homing:1,4,0.18410852713178294,0.6395348837209303,231.3034171563029,"{""1"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 1, ""damage"": 14.0, ""frames"": 356}, ""2"": {""boss_casts"": 0, ""boss_dodges"": 0, ""boss_hits"": 0, ""contacts"": 0, ""damage"": 0.0, ""frames"": 452}, ""3"": {""boss_casts"": 6, ""boss_dodges"": 2, ""boss_hits"": 3, ""contacts"": 3, ""damage"": 107.92320000000001, ""frames"": 1254}}"
