#{"t_start": 1788109567.4635227, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level
22.098254,210,515.040039,2,0.0,3,2,1,187.04000000000002,125.0,3
16.594737,239,515.507039,2,0.0,1,2,1,185.92000000000002,105.0,3
344.180854,605,516.662039,5,0.0,23,15,4,240.80000000000007,855.0,8
108.534623,299,522.545038,3,0.0,5,5,2,106.64640000000003,275.0,4
295.934816,543,523.648038,5,0.0,18,12,4,169.12000000000003,700.0,7
277.09114,619,524.823038,5,0.0,18,11,4,267.12000000000006,665.0,7
311.577848,530,525.87804,5,0.0,26,13,4,289.8560000000001,815.0,7
99.638835,316,526.458038,3,0.0,6,5,2,203.39200000000002,285.0,4
44.078207,208,526.876038,2,0.0,4,3,1,100.80000000000001,170.0,3
52.271395,255,527.357043,2,0.0,2,4,1,143.92000000000002,185.0,3
223.970083,483,528.41304,4,0.0,12,10,3,153.66400000000004,545.0,6
223.975522,531,529.616043,4,0.0,14,10,3,194.32000000000005,565.0,6
189.235298,352,530.253038,4,0.0,6,8,3,152.54400000000004,415.0,5
497.593122,756,531.826042,7,0.0,37,19,6,191.52000000000004,1185.0,9
325.48836,570,532.944039,5,0.0,15,14,4,153.44,740.0,7
237.230274,572,534.061038,4,0.0,24,10,3,201.60000000000005,665.0,7
355.673627,689,535.437038,5,0.0,28,15,4,175.28,905.0,8
211.548247,398,536.197039,4,0.0,13,9,3,140.22400000000002,520.0,6
121.950348,383,536.933038,3,0.0,11,5,2,105.28000000000002,335.0,5
40.79176,278,537.498038,2,0.0,4,3,1,130.48000000000002,170.0,3
351.115123,577,538.589039,5,0.0,24,15,4,173.04,865.0,8
184.621877,382,539.363038,4,0.0,6,8,3,193.76000000000005,415.0,5
542.036301,874,541.013038,7,0.0,55,20,6,196.56000000000006,1400.0,9
445.583594,730,542.493038,7,0.0,26,17,6,311.5840000000001,1005.0,8
334.558526,620,543.786038,5,0.0,17,15,4,240.9120000000001,795.0,7
170.978924,457,544.722038,4,0.0,15,7,3,248.3040000000001,470.0,6
214.735553,442,545.552037,4,0.0,12,9,3,108.08000000000001,510.0,6
57.854088,227,545.964037,2,0.0,3,4,1,100.80000000000001,195.0,4
40.332311,247,546.428037,2,0.0,5,3,1,143.92000000000002,180.0,3
235.666998,541,547.540038,4,0.0,23,10,3,179.20000000000005,655.0,7
175.898408,409,548.31704,4,0.0,9,7,3,191.07200000000006,410.0,5
228.20913,367,549.039037,4,0.0,12,10,3,114.68800000000003,545.0,6
45.900998,216,549.456042,2,0.0,5,3,1,101.024,180.0,3
61.107636,244,549.903038,2,0.0,8,4,1,142.8,245.0,4
36.417672,263,550.436038,2,0.0,2,3,1,143.92000000000002,150.0,3
190.195281,424,551.30704,4,0.0,12,8,3,200.36800000000005,475.0,6
46.720612,316,551.953038,2,0.0,3,4,1,230.72000000000003,195.0,4
178.573199,347,552.575038,4,0.0,9,7,3,139.44000000000003,410.0,5
-23.56886,79,552.718038,1,0.0,0,1,0,112.0,35.0,1
642.715456,839,554.35809,8,0.0,49,25,7,237.6640000000001,1540.0,9
280.228159,496,555.342038,5,0.0,19,11,4,200.48000000000005,675.0,7
112.743184,249,555.789037,3,0.0,6,5,2,108.86400000000002,285.0,4
157.559299,473,556.682038,4,0.0,9,6,3,201.53280000000007,375.0,5
44.37174,211,557.079037,2,0.0,3,3,1,101.36000000000001,160.0,3
183.691631,387,557.770038,4,0.0,7,8,3,196.00000000000006,425.0,5
352.350509,673,559.111039,5,0.0,33,15,4,305.0566400000001,955.0,8
194.828455,467,560.041038,4,0.0,13,8,3,198.24000000000007,485.0,6
201.936401,460,560.900038,4,0.0,14,9,3,264.4320000000001,530.0,6
52.005465,208,561.31104,2,0.0,3,4,1,143.92000000000002,195.0,4
106.181433,300,561.810037,3,0.0,6,5,2,159.37600000000003,285.0,4
49.185896,252,562.267039,2,0.0,2,4,1,186.48000000000002,185.0,3
-20.381526,124,562.507037,1,0.0,4,1,0,112.0,75.0,2
163.48657,518,563.490037,4,0.0,12,6,3,203.72800000000007,405.0,5
59.182371,242,563.938037,2,0.0,4,4,1,100.80000000000001,205.0,4
234.760507,500,564.897096,4,0.0,23,10,3,185.58400000000006,655.0,7
55.507267,297,565.434039,2,0.0,6,4,1,171.92000000000002,225.0,4
175.218274,1118,567.766042,3,0.0,50,5,2,148.96,725.0,7
177.384242,436,568.568037,4,0.0,14,7,3,196.22400000000005,460.0,6
190.271134,344,569.207037,4,0.0,8,8,3,151.20000000000005,435.0,5
218.434906,471,570.148039,4,0.0,17,9,3,151.76000000000005,560.0,6
352.556168,556,571.250038,5,0.0,21,15,4,127.67999999999998,835.0,8
342.236303,571,580.035039,5,0.0,18,15,4,187.90464000000003,805.0,7
160.706884,430,580.867038,4,0.0,8,7,3,330.6240000000001,400.0,5
198.050726,401,581.625038,4,0.0,13,8,3,140.00000000000003,485.0,6
318.746604,581,582.750037,5,0.0,19,13,4,141.11999999999998,745.0,7
63.608094,299,583.33604,2,0.0,9,4,1,101.36000000000001,255.0,4
33.780736,192,583.703037,2,0.0,1,3,1,157.92000000000002,140.0,3
181.165993,405,584.457037,4,0.0,11,7,3,147.39200000000002,430.0,5
37.904618,236,584.893041,2,0.0,4,3,1,156.8,170.0,3
45.096871,177,585.224099,2,0.0,3,3,1,100.80000000000001,160.0,3
38.591224,244,585.681038,2,0.0,4,3,1,143.92000000000002,170.0,3
643.592316,815,587.337038,8,0.0,54,24,7,155.68,1555.0,9
63.712729,279,587.869043,2,0.0,8,4,1,100.80000000000001,245.0,4
470.504855,731,589.254038,7,0.0,27,18,6,234.52800000000008,1050.0,8
165.383212,330,589.846037,4,0.0,6,7,3,238.56000000000006,380.0,5
179.218997,493,590.790038,4,0.0,14,7,3,211.45600000000005,460.0,6
316.122323,619,592.068037,5,0.0,26,13,4,237.6640000000001,815.0,7
178.836795,399,592.841038,4,0.0,15,7,3,193.31200000000004,470.0,6
205.080377,439,593.678038,4,0.0,15,9,3,239.12000000000006,540.0,6
67.927601,312,594.241037,2,0.0,11,4,1,100.80000000000001,275.0,4
210.653945,321,594.84404,4,0.0,10,9,3,109.76000000000002,490.0,6
177.1297,499,595.909038,4,0.0,13,7,3,226.46400000000006,450.0,5
500.089418,688,597.254037,7,0.0,32,19,6,149.51999999999998,1135.0,9
39.915151,240,597.727037,2,0.0,5,3,1,185.92000000000002,180.0,3
206.314533,499,598.807038,4,0.0,20,8,3,148.2432,555.0,6
121.497038,370,599.638038,3,0.0,10,5,2,104.72000000000003,325.0,5
235.075237,461,600.593037,4,0.0,21,10,3,155.81439999999998,635.0,7
100.99718,352,601.275037,3,0.0,6,5,2,159.936,285.0,4
220.559698,528,602.326038,4,0.0,25,9,3,215.04000000000005,640.0,7
41.722348,259,602.820037,2,0.0,6,3,1,186.48000000000002,190.0,3
189.501453,443,603.648037,4,0.0,17,7,3,147.39200000000002,490.0,6
-20.969374,108,603.851037,1,0.0,2,1,0,112.0,55.0,2
50.933108,255,604.310037,2,0.0,5,4,1,216.16000000000003,215.0,4
216.521896,426,605.104037,4,0.0,15,9,3,140.22400000000002,540.0,6
217.168714,467,606.022037,4,0.0,16,9,3,156.46400000000003,550.0,6
231.571507,511,606.980037,4,0.0,22,10,3,226.91200000000006,645.0,7
212.937297,421,607.759038,4,0.0,19,9,3,194.38720000000006,580.0,6
500.682624,685,609.086037,7,0.0,34,19,6,148.39999999999998,1155.0,9
33.475929,231,609.515038,2,0.0,2,3,1,185.92000000000002,150.0,3
194.052341,450,610.396038,4,0.0,14,8,3,189.72800000000007,495.0,6
244.419888,550,611.456077,4,0.0,27,10,3,168.56000000000003,695.0,7
216.076275,476,612.362037,4,0.0,18,9,3,184.24000000000004,570.0,6
178.720348,385,612.991037,4,0.0,11,7,3,153.66400000000004,430.0,5
112.607668,372,613.700037,3,0.0,11,5,2,187.37600000000003,335.0,5
315.493842,552,614.792038,5,0.0,23,13,4,159.04,785.0,7
33.65295,214,615.149037,2,0.0,6,2,1,102.5024,155.0,3
493.340894,738,616.597037,7,0.0,37,19,6,288.40000000000015,1185.0,9
501.172597,774,618.117037,7,0.0,39,20,6,423.06879999999984,1240.0,9
42.355104,247,618.570037,2,0.0,3,3,1,101.5168,160.0,3
209.462595,433,619.343037,4,0.0,9,9,3,151.40160000000003,480.0,6
209.415281,429,620.177042,4,0.0,7,9,3,109.70624000000001,460.0,6
56.185898,309,620.762038,2,0.0,8,4,1,185.92000000000002,245.0,4
104.055306,376,621.464037,3,0.0,7,5,2,186.25600000000003,295.0,4
99.712079,347,622.101037,3,0.0,5,5,2,230.49600000000004,275.0,4
101.314799,389,622.792038,3,0.0,6,5,2,197.79200000000003,285.0,4
22.431819,197,623.129041,2,0.0,2,2,1,143.92000000000002,115.0,3
103.893344,258,623.607037,3,0.0,3,5,2,143.69600000000003,255.0,4
200.209032,439,624.413037,4,0.0,14,8,3,106.40000000000002,495.0,6
108.386667,276,624.924037,3,0.0,6,5,2,148.96,285.0,4
208.486194,406,625.750042,4,0.0,15,9,3,182.00000000000006,540.0,6
