#{"t_start": 1788193894.8604448, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
214.874064,1170,423.950462,4,100.0,112,3,1,132.83200000000002,914.0,5,0,0,0
387.90332,680,425.682456,5,0.0,38,14,4,116.64799999999998,941.0,5,0,0,0
81.442945,441,426.93535,4,0.0,20,2,1,164.19200000000004,332.0,3,0,0,1
57.243902,356,427.8949,4,0.0,11,2,1,206.21440000000007,278.0,3,1,0,0
69.219298,305,439.811017,4,0.0,12,2,1,179.87200000000004,284.0,3,0,0,0
230.170998,667,441.630021,4,0.0,40,7,3,154.00000000000003,646.0,4,0,0,0
-19.159284,284,442.379082,3,0.0,8,0,0,102.18880000000001,48.0,1,0,3,0
5.260478,262,443.066557,3,0.0,7,0,0,108.86400000000002,42.0,1,0,0,0
112.013839,752,445.215926,4,0.0,54,3,1,175.66080000000005,566.0,4,0,0,0
-22.347254,198,445.733674,3,0.0,6,0,0,102.18880000000001,36.0,1,0,0,0
347.15185,786,447.841789,6,0.0,54,11,3,201.352,925.0,5,0,2,1
283.660225,643,449.548759,5,0.0,49,10,2,186.36800000000005,843.0,4,0,0,0
75.162551,352,450.515048,4,0.0,15,2,1,127.90400000000004,302.0,3,0,0,0
315.01755,1147,453.825585,5,0.0,106,9,2,192.64000000000001,1080.0,5,0,0,1
98.411546,538,455.353756,4,0.0,34,2,1,182.33600000000004,416.0,3,0,0,0
84.452951,399,456.439637,4,0.0,12,2,1,174.17120000000006,359.0,3,1,0,0
80.33751,462,457.745105,4,0.0,27,2,1,188.07040000000006,374.0,3,0,0,0
238.546666,747,459.766022,4,0.0,46,7,3,182.56000000000003,682.0,4,0,0,3
110.617523,478,461.129323,4,0.0,30,4,1,169.92640000000006,452.0,3,0,0,1
-10.294804,220,461.699355,3,0.0,6,0,0,114.59840000000001,36.0,1,0,0,0
491.303876,931,464.185675,7,0.0,65,15,4,210.83440000000007,1263.0,5,0,0,0
425.751142,723,466.015027,6,0.0,44,16,5,192.27999999999997,984.0,5,0,2,0
85.912214,436,467.189142,4,0.0,23,2,1,102.27840000000002,350.0,3,0,0,0
-4.370279,389,468.21677,3,0.0,12,0,0,114.59840000000001,72.0,2,0,2,0
226.74974,1151,471.609832,4,96.856,113,3,1,18.144000000000002,920.0,5,0,0,1
136.060516,478,473.044733,4,0.0,33,4,1,125.44000000000003,470.0,3,0,0,0
100.656923,390,474.107133,4,0.0,21,3,1,130.36800000000002,368.0,3,0,0,0
360.987354,866,476.428397,6,0.0,60,11,3,262.16800000000006,886.0,4,0,2,0
109.783319,357,477.344359,3,0.0,13,5,2,109.58080000000001,272.0,3,0,2,1
503.47396,1188,480.679422,7,0.0,111,13,4,300.6304,1479.0,6,0,0,2
334.914747,614,482.287186,6,0.0,39,11,3,160.9664,835.0,4,0,2,0
-24.915611,143,482.677464,3,0.0,3,0,0,114.59840000000003,18.0,1,0,0,0
133.134982,747,484.900889,4,0.0,63,3,1,185.60640000000006,620.0,4,0,0,0
79.729649,355,485.846643,4,0.0,12,3,1,188.07040000000006,314.0,3,0,0,0
262.394541,582,487.36905,4,0.0,36,10,3,120.42240000000002,712.0,4,0,0,2
1064.345255,1584,491.6593,10,0.0,138,32,9,385.6160000000001,2601.0,7,0,0,3
75.165743,309,492.490873,4,0.0,8,2,1,123.31200000000003,260.0,3,1,0,0
284.22829,697,494.386548,5,0.0,55,10,2,197.33840000000004,954.0,5,0,0,1
251.985085,426,495.478654,4,0.0,22,9,3,135.57600000000002,673.0,4,0,0,1
-15.553695,246,496.153204,3,0.0,8,0,0,102.1888,48.0,1,0,2,0
505.341783,810,498.286005,6,0.0,50,16,5,132.048,1170.0,5,1,0,3
83.786756,384,499.363001,4,0.0,15,2,1,123.31200000000003,302.0,3,1,0,1
365.017263,792,501.479933,6,0.0,55,11,3,184.464,1006.0,5,0,3,2
62.773086,332,502.427462,4,0.0,10,1,1,182.33600000000004,317.0,3,0,0,0
482.822312,951,504.921551,7,0.0,70,16,4,281.2304000000001,1248.0,5,0,0,1
144.980352,462,506.137152,4,0.0,28,5,1,130.36800000000002,470.0,3,0,0,0
78.073837,448,516.993427,4,0.0,19,2,1,136.10240000000002,326.0,3,0,0,0
355.011005,947,519.609682,6,0.0,68,11,3,178.1024,1009.0,5,0,0,3
240.951677,544,521.037935,5,0.0,32,9,2,137.7824,711.0,4,0,0,0
137.493556,719,523.081491,4,0.0,54,3,1,125.44000000000003,566.0,4,0,0,0
61.680582,368,524.125073,4,0.0,11,1,1,132.83200000000002,248.0,3,0,0,0
241.871393,710,526.064232,5,0.0,53,9,2,256.6144000000001,762.0,4,0,0,1
-29.770372,175,526.524439,3,0.0,5,0,0,102.18880000000001,30.0,1,0,2,0
143.383624,569,528.15923,4,0.0,54,4,1,195.55200000000005,596.0,4,0,0,0
112.195432,407,529.254213,4,0.0,23,4,1,120.42240000000002,410.0,3,0,0,0
128.351691,792,531.585506,4,0.0,62,3,1,157.51680000000005,689.0,4,0,0,1
53.750974,139,531.917395,2,0.0,3,4,1,104.832,160.0,2,1,0,1
506.945752,877,534.150199,6,0.0,56,16,5,115.02399999999999,1131.0,5,0,0,1
338.381012,799,536.280155,6,0.0,55,11,3,145.5984,856.0,4,0,2,0
68.757439,322,537.176988,4,0.0,9,2,1,122.88640000000004,266.0,3,0,0,0
208.835066,1130,540.581224,4,84.32,109,3,1,93.99040000000002,896.0,5,0,0,1
398.877961,1418,544.516003,6,0.0,114,11,3,285.46240000000006,1210.0,5,0,2,2
388.479092,1057,547.420698,6,0.0,98,11,3,224.13440000000003,1189.0,5,0,0,0
738.873827,1163,550.554463,9,0.0,89,22,6,191.80799999999996,1811.0,6,0,2,1
248.8821,582,552.097419,5,0.0,37,9,2,137.7824,741.0,4,0,0,0
108.774617,496,553.542953,4,0.0,34,3,1,129.0464,446.0,3,1,0,0
213.04602,607,555.164596,5,0.0,36,8,2,198.12240000000006,630.0,4,1,0,2
334.054623,748,557.149669,6,0.0,48,11,3,107.18399999999998,814.0,4,0,2,1
-0.020762,240,557.801333,3,0.0,6,0,0,108.86400000000002,36.0,1,0,2,0
102.358532,583,559.44677,4,0.0,34,2,1,138.56640000000004,491.0,3,0,0,0
885.228708,1426,563.24592,9,0.0,123,27,8,274.576,2134.0,7,0,3,3
444.645146,643,564.891372,6,0.0,37,16,5,126.28800000000001,1017.0,5,0,2,1
531.271079,1187,568.067539,6,0.0,90,16,5,130.488,1335.0,5,0,0,3
1252.259398,1692,572.521906,12,0.0,160,38,11,303.496,2882.0,8,0,0,2
144.499385,480,573.816489,4,0.0,26,5,1,130.36800000000002,458.0,3,0,0,0
95.571534,496,575.260781,4,0.0,33,3,1,203.75040000000007,440.0,3,0,0,0
77.793114,390,576.378622,4,0.0,15,1,1,164.19200000000004,347.0,3,0,0,0
904.223775,1320,579.814264,9,0.0,104,27,8,120.62400000000001,2095.0,7,0,3,3
1246.261506,1609,584.285352,12,0.0,141,38,11,271.6512,2768.0,8,0,2,1
-29.183515,243,584.935375,3,0.0,7,0,0,102.18880000000001,42.0,1,0,2,0
188.371139,1230,601.548407,4,79.91999999999997,113,3,1,159.98080000000004,920.0,5,0,0,0
67.820494,481,602.94298,4,0.0,21,2,1,157.51680000000005,338.0,3,0,0,0
367.027302,1019,605.802014,6,0.0,80,11,3,214.07200000000003,1081.0,5,0,2,0
296.787309,758,607.874832,6,0.0,48,11,3,212.12480000000002,814.0,4,0,2,0
243.871027,1142,611.394045,4,0.0,116,5,1,109.76000000000002,998.0,5,0,0,0
215.289361,617,613.115775,4,0.0,32,6,3,140.00000000000003,643.0,4,0,0,0
1278.23192,1575,617.529006,12,0.0,139,38,11,213.344,2906.0,8,0,2,2
348.518738,1502,622.184777,5,0.0,160,7,2,215.15200000000007,1344.0,5,0,0,1
