#{"t_start": 1788160743.705759, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
873.774109,1226,772.758557,9,0.0,101,27,8,213.88799999999998,2433.0,8,0,0,2
138.866843,464,775.664876,3,0.0,21,5,2,115.13600000000002,393.0,3,0,2,0
120.982762,313,777.558157,3,0.0,12,5,2,108.83200000000002,321.0,3,0,2,0
128.623445,424,780.200616,3,0.0,18,5,2,121.79200000000002,369.0,3,0,2,0
964.086409,1136,787.298433,10,0.0,94,30,9,243.03999999999996,2657.0,9,0,0,3
114.446553,298,789.196891,3,0.0,10,5,2,109.95200000000001,305.0,3,0,2,0
120.412532,320,791.187857,3,0.0,13,5,2,117.12000000000002,329.0,3,0,2,0
480.450207,679,795.347746,6,0.0,42,16,5,131.192,1351.0,6,0,2,2
235.850863,476,817.253238,4,0.0,20,8,3,182.61600000000004,755.0,5,1,0,1
135.467214,249,818.757578,3,0.0,11,5,2,115.69600000000003,403.0,3,0,2,1
135.532642,387,821.180206,3,0.0,16,5,2,100.69920000000002,353.0,3,1,2,1
79.751173,346,823.300803,2,0.0,19,4,1,169.624,407.0,3,0,0,0
865.469776,1247,830.989163,9,0.0,99,27,8,283.8359999999999,2417.0,8,0,3,3
133.645949,428,833.53758,3,0.0,18,5,2,117.12000000000002,369.0,3,0,2,0
338.52633,698,837.869356,5,0.0,40,12,4,240.29200000000006,990.0,5,1,0,1
229.574366,519,841.202214,4,0.0,27,8,3,236.51200000000006,721.0,5,1,0,1
119.357008,302,843.021308,3,0.0,12,5,2,116.25600000000001,321.0,3,0,2,3
870.442593,1224,850.649141,9,0.0,88,27,8,155.904,2329.0,8,0,0,3
837.867858,1025,856.953162,9,0.0,75,27,8,192.62399999999997,2135.0,8,0,2,1
471.620068,853,862.207301,6,0.0,59,16,5,277.0400000000001,1307.0,6,0,3,1
496.861809,792,867.052762,6,0.0,53,16,5,141.456,1349.0,6,0,2,1
128.891249,353,869.134641,3,0.0,15,5,2,105.80800000000002,345.0,3,0,0,1
477.711011,666,871.737874,6,0.0,40,16,5,100.8,1155.0,6,0,2,3
127.693243,346,872.621934,3,0.0,12,5,2,117.12000000000002,321.0,3,0,2,1
244.699617,563,874.220324,4,0.0,27,8,3,123.31200000000003,721.0,5,1,0,2
129.69368,308,875.067708,3,0.0,12,5,2,108.86400000000002,321.0,3,0,0,1
117.833454,258,875.739331,3,0.0,10,5,2,115.13600000000002,305.0,3,0,0,1
121.158522,321,876.55605,3,0.0,11,5,2,113.53600000000002,313.0,3,0,2,1
580.192127,903,879.541654,7,0.0,58,19,6,205.62800000000001,1579.0,7,1,0,1
128.073615,268,881.18839,3,0.0,11,5,2,113.53600000000002,313.0,3,0,2,0
119.800029,281,882.851563,3,0.0,12,5,2,106.36800000000001,321.0,3,0,2,2
65.798813,342,884.957607,2,0.0,11,4,1,103.376,253.0,3,1,0,1
250.538156,507,888.04684,4,0.0,27,9,3,193.31200000000004,756.0,5,0,0,1
260.93999,575,891.733336,4,0.0,24,9,3,107.63200000000002,732.0,5,1,0,3
1088.916849,1220,899.623259,11,0.0,103,35,10,304.048,2929.0,9,0,0,1
120.496529,358,901.892157,3,0.0,15,5,2,209.52000000000004,435.0,4,0,2,0
