#{"t_start": 1787898968.8454773, "env_id": "None"}
r,l,t,phase,player_health
-14.65,950,273.175524,1,0.0
-17.011,589,274.585849,1,0.0
-14.806,794,275.401648,1,0.0
-21.069,531,275.926918,1,0.0
-11.114,486,276.429593,1,0.0
-14.528,1072,277.65796,1,0.0
-16.863,737,278.5391,1,0.0
-25.278,322,278.885644,1,0.0
-15.045,555,279.415679,1,0.0
-16.953,647,280.099612,1,0.0
-21.041,559,280.716039,1,0.0
-16.769,831,281.59117,1,0.0
-25.06,540,282.183524,1,0.0
-10.324,1276,283.466545,1,0.0
-12.885,715,284.167558,1,0.0
24.711,1311,285.493167,2,0.0
-12.713,887,286.489727,1,0.0
-22.914,686,287.131506,1,0.0
-12.749,851,287.950818,1,0.0
-20.992,608,288.530375,1,0.0
-22.833,767,289.290572,1,0.0
-25.089,511,289.875837,1,0.0
-15.165,435,290.312471,1,0.0
-25.003,597,290.953096,1,0.0
-25.169,431,291.343193,1,0.0
-25.072,528,291.838817,1,0.0
-8.822,778,292.604653,1,0.0
-17.24,360,292.964464,1,0.0
-6.406,1194,294.35593,1,0.0
-14.763,837,295.202008,1,0.0
-22.943,657,295.904225,1,0.0
-10.897,703,296.700759,1,0.0
-8.85,750,297.63991,1,0.0
-12.689,911,298.641848,1,0.0
-16.875,725,299.354625,1,0.0
