#{"t_start": 1787898180.8071544, "env_id": "None"}
r,l,t,phase,player_health
-14.67,930,192.202867,1,0.0
-13.023,577,192.773176,1,0.0
25.798,1098,193.862712,2,0.0
-8.735,865,194.695369,1,0.0
14.536,1136,195.86977,2,0.0
-24.888,712,196.541948,1,0.0
-20.981,619,197.212473,1,0.0
-17.048,552,197.706019,1,0.0
-8.275,1325,198.949815,1,0.0
-15.012,588,199.491944,1,0.0
-12.916,684,200.076219,1,0.0
-2.509,1091,201.169651,1,0.0
12.264,864,201.986962,2,0.0
-12.814,786,202.734253,1,0.0
-4.575,1025,203.67452,1,0.0
-25.013,587,204.181821,1,0.0
-17.224,376,204.566436,1,0.0
-14.899,701,205.271706,1,0.0
-14.461,1139,206.4318,1,0.0
-14.671,929,207.386221,1,0.0
-15.019,581,207.962936,1,0.0
8.151,751,208.649827,2,0.0
-6.509,1091,209.741776,1,0.0
25.175,1775,211.350441,2,0.0
-17.068,532,211.843533,1,0.0
-10.586,1014,214.137871,1,0.0
-16.951,649,214.678516,1,0.0
-12.793,807,215.377702,1,0.0
-16.726,874,216.200267,1,0.0
-16.99,610,216.882214,1,0.0
-12.811,789,217.701559,1,0.0
-10.811,789,218.454356,1,0.0
12.217,817,219.231902,2,0.0
-25.18,420,219.648535,1,0.0
-10.723,877,220.489971,1,0.0
-23.127,473,220.920725,1,0.0
-6.606,994,221.937393,1,0.0
-8.67,930,222.819505,1,0.0
37.144,1744,224.426966,2,0.0
-14.882,718,225.147553,1,0.0
-22.986,614,225.70558,1,0.0
-22.83,770,226.430521,1,0.0
-15.054,546,226.948446,1,0.0
-16.792,808,227.723805,1,0.0
-18.966,634,228.345126,1,0.0
-23.06,540,228.869745,1,0.0
8.08,680,229.541251,2,0.0
20.415,1015,230.49001,2,0.0
-10.786,814,231.227687,1,0.0
-14.987,613,231.785083,1,0.0
15.854,454,232.175016,2,0.0
6.136,736,232.904191,2,0.0
-14.609,991,233.87497,1,0.0
-2.63,970,234.789517,1,0.0
14.213,813,235.503576,2,0.0
-16.94,660,236.067194,1,0.0
-17.021,579,236.690976,1,0.0
24.36,960,237.605868,2,0.0
-15.21,390,238.799814,1,0.0
10.464,1064,239.840185,2,0.0
-16.08,1520,241.381808,1,0.0
-10.158,1442,242.823086,1,0.0
1.57,1170,243.935661,1,0.0
-12.82,780,244.641135,1,0.0
-13.01,590,245.242234,1,0.0
-10.757,843,246.039057,1,0.0
-8.892,708,246.696918,1,0.0
-8.901,699,247.354246,1,0.0
-12.716,884,248.180735,1,0.0
-8.482,1118,249.44913,1,0.0
-17.831,469,249.942394,1,0.0
-22.925,675,250.633555,1,0.0
-25.302,298,250.918343,1,0.0
-25.24,360,251.285124,1,0.0
-15.052,548,251.847064,1,0.0
-8.656,944,252.864964,1,0.0
-25.098,502,253.385298,1,0.0
-14.668,932,254.261859,1,0.0
-22.711,889,255.181433,1,0.0
-20.563,1037,256.229817,1,0.0
-23.206,394,256.629633,1,0.0
-18.901,699,257.377477,1,0.0
15.906,506,257.874501,2,0.0
-10.999,601,258.535147,1,0.0
12.059,659,259.154605,2,0.0
-16.412,1188,260.265178,1,0.0
-12.748,852,261.139413,1,0.0
14.278,878,261.955016,2,0.0
-25.103,497,262.406112,1,0.0
-13.021,579,262.939257,1,0.0
-14.973,627,264.252782,1,0.0
-15.209,391,264.633306,1,0.0
-15.173,427,265.099509,1,0.0
9.969,569,265.610559,2,0.0
12.109,709,266.328029,2,0.0
-21.066,534,266.814049,1,0.0
-6.905,695,267.507258,1,0.0
-8.456,1144,268.608633,1,0.0
-24.931,669,269.314085,1,0.0
6.135,735,270.032007,2,0.0
10.175,775,270.823903,2,0.0
-16.735,865,271.60572,1,0.0
-24.853,747,272.285304,1,0.0
13.83,430,272.7086,2,0.0
-12.712,888,273.611204,1,0.0
-16.563,1037,274.664616,1,0.0
10.07,670,275.262357,2,0.0
-15.067,533,275.815277,1,0.0
-16.905,695,276.464415,1,0.0
16.811,1411,277.819244,2,0.0
12.468,1068,278.806293,2,0.0
-10.91,690,279.523674,1,0.0
-13.077,523,280.000353,1,0.0
-22.993,607,280.568327,1,0.0
7.847,447,281.035109,2,0.0
7.893,493,281.460875,2,0.0
-12.898,702,282.101982,1,0.0
24.186,786,282.819735,2,0.0
8.381,981,283.745551,2,0.0
-14.471,1129,284.879607,1,0.0
-6.598,1002,285.968849,1,0.0
-17.176,424,286.446316,1,0.0
10.068,668,287.120669,2,0.0
-12.647,953,287.985372,1,0.0
